Generación estimada de residuos peligrosos por tipo de residuo competencia de ASEA,,,,,,,,,,,,,,
ID Entidad Federaativa,Entidad federativa,Municipio,Año,Subsector,Categoría de generador,Categoría del residuo,Tipo de residuo,Generación estimada,,,,,,
6,Colima,Sin Dato,2019,Petrolifero,Pequeno Generador,"Baterias, celdas y pilas",Pilas o baterias de Niquel - Cadmio,0,,,,,,
6,Colima,Sin Dato,2019,Petrolifero,Pequeno Generador,Liquidos de proceso,Liquidos con residuos de hidrocarburos,0,,,,,,
6,Colima,Sin Dato,2019,Petrolifero,Pequeno Generador,Lodos,Lodos procedentes de trampas de grasas e hidrocarburos,0,,,,,,
6,Colima,Sin Dato,2019,Petrolifero,Pequeno Generador,Residuos solidos,"Estopa, trapo, plásticos, cartón, madera, brochas, papel, cepillo, etc., impregnados con pinturas, grasas, aceites, hidrocarburos",0,,,,,,
6,Colima,Sin Dato,2019,Petrolifero,Pequeno Generador,Residuos solidos,Filtro de aire o de aceite contaminados,0,,,,,,
6,Colima,Sin Dato,2019,Petrolifero,Pequeno Generador,Residuos solidos,Lámpara fluorescentes,0,,,,,,
6,Colima,Sin Dato,2020,Petrolifero,Microgenerador,Aceites hidraúlicos,Aceites gastados hidráulicos,"0,01",,,,,,
6,Colima,Sin Dato,2020,Petrolifero,Microgenerador,Aceites lubricantes,Aceites gastados lubricantes,"0,012",,,,,,
6,Colima,Sin Dato,2020,Petrolifero,Microgenerador,"Gasollina, diésel y naftas gastados","Gasollina, diésel y naftas gastados","0,6571",,,,,,
6,Colima,Sin Dato,2020,Petrolifero,Microgenerador,Lodos,Lodos aceitosos,"2,8656",,,,,,
6,Colima,Sin Dato,2020,Petrolifero,Microgenerador,Residuos sólidos,"Estopa, trapo, plásticos, cartón, madera, brochas, papel, cepillo, etc., impregnados con pinturas, grasas, aceites, hidrocarburos","0,755",,,,,,
6,Colima,Sin Dato,2020,Petrolifero,Microgenerador,Solventes,Solventes,"0,0096",,,,,,
6,Colima,Sin Dato,2020,Petrolifero,Pequeno Generador,Líquidos de proceso,Aguas aceitosas,"0,25",,,,,,
6,Colima,Sin Dato,2020,Petrolifero,Pequeno Generador,"Gasollina, diésel y naftas gastados","Gasollina, diésel y naftas gastados","0,5",,,,,,
6,Colima,Sin Dato,2020,Petrolifero,Pequeno Generador,Lodos,Lodos aceitosos,"0,97",,,,,,
6,Colima,Sin Dato,2020,Petrolifero,Pequeno Generador,Residuos sólidos,"Estopa, trapo, plásticos, cartón, madera, brochas, papel, cepillo, etc., impregnados con pinturas, grasas, aceites, hidrocarburos","0,7",,,,,,
6,Colima,Sin Dato,2021,Petrolifero,Microgenerador,Aceites gastados,hidraulicos,"0,01",,,,,,
6,Colima,Sin Dato,2021,Petrolifero,Microgenerador,Aceites gastados,Lubricantes,"0,01",,,,,,
6,Colima,Sin Dato,2021,Petrolifero,Microgenerador,"Gasolina, diésel y naftas gastados o sucios provenientes de estaciones de servicio y talleres automotrices","Gasolina, diesel y naftas gastados o sucios","0,66",,,,,,
6,Colima,Sin Dato,2021,Petrolifero,Microgenerador,Residuos solidos,"Estopa, trapo, plásticos, cartón, madera, brochas, papel, cepillo, etc., impregnados con pinturas, grasas, aceites, hidrocarburos","0,76",,,,,,
6,Colima,Sin Dato,2021,Petrolifero,Microgenerador,Solventes,"Solventes orgánicos usados 
","0,01",,,,,,
6,Colima,Sin Dato,2021,Petrolifero,Microgenerador,Lodos,"Lodos aceitosos 
","2,87",,,,,,
6,Colima,Sin Dato,2021,Petrolifero,Pequeno Generador,"Gasolina, diésel y naftas gastados o sucios provenientes de estaciones de servicio y talleres automotrices","Gasolina, diesel y naftas gastados o sucios","0,5",,,,,,
6,Colima,Sin Dato,2021,Petrolifero,Pequeno Generador,Otros,"Agua oleosa, agua contaminada","0,25",,,,,,
6,Colima,Sin Dato,2021,Petrolifero,Pequeno Generador,Residuos solidos,"Estopa, trapo, plásticos, cartón, madera, brochas, papel, cepillo, etc., impregnados con pinturas, grasas, aceites, hidrocarburos","0,7",,,,,,
6,Colima,Sin Dato,2021,Petrolifero,Pequeno Generador,Lodos,"Lodos aceitosos 
","0,97",,,,,,
6,Colima,Colima,2022,Petrolífero,Microgenerador,Agua contaminada,"Agua contaminada con hidrocarburos, combustibles, aceite o grasa","0,06",,,,,,
6,Colima,Colima,2022,Petrolífero,Microgenerador,"Baterías, celdas y pilas","Baterias, pilas y balastras","0,02",,,,,,
6,Colima,Colima,2022,Petrolífero,Microgenerador,Lodos,"Lodos aceitosos 
","0,05",,,,,,
6,Colima,Colima,2022,Petrolífero,Microgenerador,Residuos sólidos,"Estopa, trapo, plásticos, cartón, madera, brochas, papel, cepillo, etc., impregnados con pinturas, grasas, aceites, hidrocarburos","0,12",,,,,,
10,Durango,Sin Dato,2017,Petrolero,Microgenerador,"Gasolina, diesel y naftas gastados o sucios provenientes de estaciónes de servicio y talleres automotrices","Mezclas de combustibles sucios, mezclas de hidrocarburos, naftas","0,3",,,,,,
10,Durango,Sin Dato,2017,Petrolero,Microgenerador,Lodos aceitosos,"Con contaminacion de hidrocarburos, combustibles, aceite","1,49",,,,,,
10,Durango,Sin Dato,2017,Petrolero,Microgenerador,Lodos aceitosos,Lodos procedentes de trampas de grasas e hidrocarburos,"0,3",,,,,,
10,Durango,Sin Dato,2017,Petrolero,Microgenerador,Lodos aceitosos,Otros lodos,"1,01",,,,,,
10,Durango,Sin Dato,2017,Petrolero,Microgenerador,Material textil,"Telas, felpas, estopas","0,25",,,,,,
10,Durango,Sin Dato,2017,Petrolero,Microgenerador,Residuos solidos,"Botes o recipientes que contuvieron contaminantes diversos, latas de pintura, aerosoles 
","0,14",,,,,,
10,Durango,Sin Dato,2017,Petrolero,Microgenerador,Residuos solidos,"Estopa, trapo, plasticos, carton, madera, brochas, papel, cepillo, etc., impregnados con pinturas, grasas, aceites, hidrocarburos","1,54",,,,,,
10,Durango,Sin Dato,2017,Petrolero,Microgenerador,Residuos solidos,"Mangueras, pistolas o filtros para despacho de combustibles, descarga de contaminantes",0,,,,,,
10,Durango,Sin Dato,2017,Petrolero,Microgenerador,Residuos solidos,No especificado,"0,01",,,,,,
10,Durango,Sin Dato,2017,Petrolero,Pequeno Generador,"Gasolina, diesel y naftas gastados o sucios provenientes de estaciónes de servicio y talleres automotrices",Gasolinas sucias,"0,21",,,,,,
10,Durango,Sin Dato,2017,Petrolero,Pequeno Generador,Liquidos de proceso,No corrosivos,1,,,,,,
10,Durango,Sin Dato,2017,Petrolero,Pequeno Generador,Lodos,"Lodos provenientes de tanques de almacenaniento 
","1,12",,,,,,
10,Durango,Sin Dato,2017,Petrolero,Pequeno Generador,Lodos aceitosos,"Con contaminacion de hidrocarburos, combustibles, aceite","1,6",,,,,,
10,Durango,Sin Dato,2017,Petrolero,Pequeno Generador,Lodos aceitosos,Otros lodos,"3,04",,,,,,
10,Durango,Sin Dato,2017,Petrolero,Pequeno Generador,Material textil,"Telas, felpas, estopas","0,59",,,,,,
10,Durango,Sin Dato,2017,Petrolero,Pequeno Generador,Residuos solidos,"Botes o recipientes que contuvieron contaminantes diversos, latas de pintura, aerosoles 
","1,28",,,,,,
10,Durango,Sin Dato,2017,Petrolero,Pequeno Generador,Residuos solidos,"Estopa, trapo, plasticos, carton, madera, brochas, papel, cepillo, etc., impregnados con pinturas, grasas, aceites, hidrocarburos","3,29",,,,,,
10,Durango,Sin Dato,2017,Petrolero,Pequeno Generador,Residuos solidos,No especificado,"0,96",,,,,,
10,Durango,Sin Dato,2018,Petrolifero,Microgenerador,Aceites gastados (Hidraulicos),Aceite gastado hidraulico,"0,33",,,,,,
10,Durango,Sin Dato,2018,Petrolifero,Microgenerador,Aceites gastados (Lubricantes),Aceites gastados lubricantes,"0,17",,,,,,
10,Durango,Sin Dato,2018,Petrolifero,Microgenerador,Botes de Presurizados,Envases de aerosol,0,,,,,,
10,Durango,Sin Dato,2018,Petrolifero,Microgenerador,Filtro de aire o aceite contaminados,Filtros de aire usados,0,,,,,,
10,Durango,Sin Dato,2018,Petrolifero,Microgenerador,"Gasolina, Diesel y Naftas gastados o sucios","Gasolina, Diesel y Naftas gastados o sucios provenientes de Estaciones de Servicio y Talleres Automotrices","0,06",,,,,,
10,Durango,Sin Dato,2018,Petrolifero,Microgenerador,Liquidos residuales de proceso no corrosivos,Agua con hidrocaruros,"0,06",,,,,,
10,Durango,Sin Dato,2018,Petrolifero,Microgenerador,Lodos Contaminados con Hidrocarburos,Lodos con aceite y restos de hidrocarburos,"1,8",,,,,,
10,Durango,Sin Dato,2018,Petrolifero,Microgenerador,Pilas o Baterias con Litio o Cadmio,Pilas Niquel-Cadmio,"0,05",,,,,,
10,Durango,Sin Dato,2018,Petrolifero,Microgenerador,Solidos contaminados con hidrocarburos diversos,"Filtros, mangueras, envases, botes, cubetas, contenedores, trapos, guantes, carton, aserrin, material absorbente,Estopas y trapos impregnados con combustible, Envases vacios impregnados de aceite","1,32",,,,,,
10,Durango,Sin Dato,2018,Petrolifero,Microgenerador,Solventes Gastados,Residuos de solventes,"0,02",,,,,,
10,Durango,Sin Dato,2018,Petrolifero,Pequeno generador,Aceites gastados (Hidraulicos),Aceite gastado hidraulico,"5,94",,,,,,
10,Durango,Sin Dato,2018,Petrolifero,Pequeno generador,Aceites gastados (Lubricantes),Aceites gastados lubricantes,"7,91",,,,,,
10,Durango,Sin Dato,2018,Petrolifero,Pequeno generador,Baterias alcalinas,Pilas alcalinas,"0,01",,,,,,
10,Durango,Sin Dato,2018,Petrolifero,Pequeno generador,Botes de Presurizados,Envases de aerosol,"0,2",,,,,,
10,Durango,Sin Dato,2018,Petrolifero,Pequeno generador,Filtro de aire o aceite contaminados,Filtros de aire usados,"2,34",,,,,,
10,Durango,Sin Dato,2018,Petrolifero,Pequeno generador,"Gasolina, Diesel y Naftas gastados o sucios","Gasolina, Diesel y Naftas gastados o sucios provenientes de Estaciones de Servicio y Talleres Automotrices","0,47",,,,,,
10,Durango,Sin Dato,2018,Petrolifero,Pequeno generador,Lamparas fluorescentes y de vapor de mercurio,Lamparas fluorescentes y de vapor de mercurio,"0,07",,,,,,
10,Durango,Sin Dato,2018,Petrolifero,Pequeno generador,Liquidos residuales de proceso no corrosivos,Agua con hidrocaruros,"45,69",,,,,,
10,Durango,Sin Dato,2018,Petrolifero,Pequeno generador,Lodos Contaminados con Hidrocarburos,Lodos con aceite y restos de hidrocarburos,"36,06",,,,,,
10,Durango,Sin Dato,2018,Petrolifero,Pequeno generador,Pilas o Baterias con Litio o Cadmio,Pilas Niquel-Cadmio,"0,04",,,,,,
10,Durango,Sin Dato,2018,Petrolifero,Pequeno generador,Solidos contaminados con hidrocarburos diversos,"Filtros, mangueras, envases, botes, cubetas, contenedores, trapos, guantes, carton, aserrin, material absorbente,Estopas y trapos impregnados con combustible, Envases vacios impregnados de aceite","25,19",,,,,,
10,Durango,Sin Dato,2018,Petrolifero,Pequeno generador,Solventes Gastados,Residuos de solventes,"0,51",,,,,,
10,Durango,Sin Dato,2018,Petrolero,Pequeno generador,Aceites gastados,Aceites gastados lubricantes,"0,1",,,,,,
10,Durango,Sin Dato,2018,Petrolero,Pequeno generador,Lodos provenientes de ,Lodos provenientes de proceso de pinturas,"0,03",,,,,,
10,Durango,Sin Dato,2018,Petrolero,Pequeno generador,Otros residuos peligrosos,Otros residuos peligrosos ,1,,,,,,
10,Durango,Sin Dato,2018,Petrolero,Pequeno generador,Solidos,Solidos con metales pesados,"0,21",,,,,,
10,Durango,Sin Dato,2018,Petrolero,Pequeno generador,Solidos,Solidos de mantenimiento automotriz,"0,3",,,,,,
10,Durango,Sin Dato,2018,Petrolero,Pequeno generador,Solidos,Solidos otros,"0,51",,,,,,
10,Durango,Sin Dato,2018,Petrolero,Pequeno generador,Solventes,Solventes organicos,"0,05",,,,,,
10,Durango,Sin Dato,2019,Petrolero,Pequeno Generador,Aceites gastados,Lubricantes,0,,,,,,
10,Durango,Sin Dato,2019,Petrolero,Pequeno Generador,Lodos,Proceso de pinturas,0,,,,,,
10,Durango,Sin Dato,2019,Petrolero,Pequeno Generador,Otros,Otros residuos,0,,,,,,
10,Durango,Sin Dato,2019,Petrolero,Pequeno Generador,Residuos solidos,Con metales pesados,0,,,,,,
10,Durango,Sin Dato,2019,Petrolero,Pequeno Generador,Residuos solidos,De mantenimiento automotríz,0,,,,,,
10,Durango,Sin Dato,2019,Petrolero,Pequeno Generador,Residuos solidos,Otros solidos,0,,,,,,
10,Durango,Sin Dato,2019,Petrolero,Pequeno Generador,Solventes,Residuos de solventes,0,,,,,,
10,Durango,Sin Dato,2019,Petrolifero,Microgenerador,Aceites gastados,hidraulicos,0,,,,,,
10,Durango,Sin Dato,2019,Petrolifero,Microgenerador,Aceites gastados,Lubricantes,0,,,,,,
10,Durango,Sin Dato,2019,Petrolifero,Microgenerador,"Baterias, celdas y pilas",Pilas o baterias de Niquel - Cadmio,0,,,,,,
10,Durango,Sin Dato,2019,Petrolifero,Microgenerador,"Gasolina, diesel y naftas gastados o sucios provenientes de estaciónes de servicio y talleres automotrices","Gasolina, diesel y naftas gastados o sucios provenientes de estaciones de servicio y talleres automotrices",0,,,,,,
10,Durango,Sin Dato,2019,Petrolifero,Microgenerador,Liquidos de proceso,Liquidos con residuos de hidrocarburos,0,,,,,,
10,Durango,Sin Dato,2019,Petrolifero,Microgenerador,Lodos,Lodos aceitosos,"0,12423",,,,,,
10,Durango,Sin Dato,2019,Petrolifero,Microgenerador,Residuos solidos,"Botes o recipientes que contuvieron contaminantes diversos, latas de pintura, aerosoles 
",0,,,,,,
10,Durango,Sin Dato,2019,Petrolifero,Microgenerador,Residuos solidos,"Estopa, trapo, plásticos, cartón, madera, brochas, papel, cepillo, etc., impregnados con pinturas, grasas, aceites, hidrocarburos","0,1067",,,,,,
10,Durango,Sin Dato,2019,Petrolifero,Microgenerador,Residuos solidos,Filtro de aire o de aceite contaminados,0,,,,,,
10,Durango,Sin Dato,2019,Petrolifero,Microgenerador,Solventes,Residuos de solventes,0,,,,,,
10,Durango,Sin Dato,2019,Petrolifero,Pequeno Generador,Aceites gastados,hidraulicos,0,,,,,,
10,Durango,Sin Dato,2019,Petrolifero,Pequeno Generador,Aceites gastados,Lubricantes,0,,,,,,
10,Durango,Sin Dato,2019,Petrolifero,Pequeno Generador,"Baterias, celdas y pilas",Pilas alcalinas,0,,,,,,
10,Durango,Sin Dato,2019,Petrolifero,Pequeno Generador,"Baterias, celdas y pilas",Pilas o baterias de Niquel - Cadmio,0,,,,,,
10,Durango,Sin Dato,2019,Petrolifero,Pequeno Generador,"Gasolina, diesel y naftas gastados o sucios provenientes de estaciónes de servicio y talleres automotrices","Gasolina, diesel y naftas gastados o sucios provenientes de estaciones de servicio y talleres automotrices",0,,,,,,
10,Durango,Sin Dato,2019,Petrolifero,Pequeno Generador,Liquidos de proceso,Liquidos con residuos de hidrocarburos,0,,,,,,
10,Durango,Sin Dato,2019,Petrolifero,Pequeno Generador,Lodos,Lodos aceitosos,0,,,,,,
10,Durango,Sin Dato,2019,Petrolifero,Pequeno Generador,Residuos solidos,"Botes o recipientes que contuvieron contaminantes diversos, latas de pintura, aerosoles 
",0,,,,,,
10,Durango,Sin Dato,2019,Petrolifero,Pequeno Generador,Residuos solidos,"Estopa, trapo, plásticos, cartón, madera, brochas, papel, cepillo, etc., impregnados con pinturas, grasas, aceites, hidrocarburos",0,,,,,,
10,Durango,Sin Dato,2019,Petrolifero,Pequeno Generador,Residuos solidos,Filtro de aire o de aceite contaminados,0,,,,,,
10,Durango,Sin Dato,2019,Petrolifero,Pequeno Generador,Residuos solidos,Lámpara fluorescentes,0,,,,,,
10,Durango,Sin Dato,2019,Petrolifero,Pequeno Generador,Solventes,Residuos de solventes,0,,,,,,
10,Durango,Sin Dato,2020,Petrolifero,Microgenerador,Aceites hidraúlicos,Aceites gastados hidráulicos,"0,04",,,,,,
10,Durango,Sin Dato,2020,Petrolifero,Microgenerador,Aceites lubricantes,Aceites gastados lubricantes,"0,04",,,,,,
10,Durango,Sin Dato,2020,Petrolifero,Microgenerador,Líquidos de proceso,Aguas aceitosas,"0,76",,,,,,
10,Durango,Sin Dato,2020,Petrolifero,Microgenerador,"Baterias, pilas y balastras","Baterias, pilas y balastras",1,,,,,,
10,Durango,Sin Dato,2020,Petrolifero,Microgenerador,"Gasollina, diésel y naftas gastados","Gasollina, diésel y naftas gastados","0,53",,,,,,
10,Durango,Sin Dato,2020,Petrolifero,Microgenerador,Lámparas fluorescentes y de vapor de mercurio,Lámparas fluorescentes y de vapor de mercurio,"0,022",,,,,,
10,Durango,Sin Dato,2020,Petrolifero,Microgenerador,Lodos,Lodos aceitosos,"3,0581",,,,,,
10,Durango,Sin Dato,2020,Petrolifero,Microgenerador,Natas de pintura,Natas de pintura,"0,34",,,,,,
10,Durango,Sin Dato,2020,Petrolifero,Microgenerador,Residuos sólidos,"Estopa, trapo, plásticos, cartón, madera, brochas, papel, cepillo, etc., impregnados con pinturas, grasas, aceites, hidrocarburos","5,43682",,,,,,
10,Durango,Sin Dato,2020,Petrolifero,Pequeno Generador,Aceites lubricantes,Aceites gastados lubricantes,"2,942",,,,,,
10,Durango,Sin Dato,2020,Petrolifero,Pequeno Generador,Líquidos de proceso,Aguas aceitosas,"6,41",,,,,,
10,Durango,Sin Dato,2020,Petrolifero,Pequeno Generador,"Baterias, pilas y balastras","Baterias, pilas y balastras","0,906",,,,,,
10,Durango,Sin Dato,2020,Petrolifero,Pequeno Generador,"Gasollina, diésel y naftas gastados","Gasollina, diésel y naftas gastados","0,558",,,,,,
10,Durango,Sin Dato,2020,Petrolifero,Pequeno Generador,Lámparas fluorescentes y de vapor de mercurio,Lámparas fluorescentes y de vapor de mercurio,"0,0132",,,,,,
10,Durango,Sin Dato,2020,Petrolifero,Pequeno Generador,Lodos,Lodos aceitosos,"11,357",,,,,,
10,Durango,Sin Dato,2020,Petrolifero,Pequeno Generador,Natas de pintura,Natas de pintura,"0,3",,,,,,
10,Durango,Sin Dato,2020,Petrolifero,Pequeno Generador,Residuos sólidos,"Estopa, trapo, plásticos, cartón, madera, brochas, papel, cepillo, etc., impregnados con pinturas, grasas, aceites, hidrocarburos","7,9659",,,,,,
10,Durango,Sin Dato,2021,Petrolifero,Microgenerador,Aceites gastados,hidraulicos,"0,04",,,,,,
10,Durango,Sin Dato,2021,Petrolifero,Microgenerador,Aceites gastados,Lubricantes,"0,04",,,,,,
10,Durango,Sin Dato,2021,Petrolifero,Microgenerador,"baterias, celdas y pilas","Baterias, pilas y balastras",1,,,,,,
10,Durango,Sin Dato,2021,Petrolifero,Microgenerador,"Gasolina, diésel y naftas gastados o sucios provenientes de estaciones de servicio y talleres automotrices","Gasolina, diesel y naftas gastados o sucios","0,53",,,,,,
10,Durango,Sin Dato,2021,Petrolifero,Microgenerador,Otros,"Agua oleosa, agua contaminada","0,76",,,,,,
10,Durango,Sin Dato,2021,Petrolifero,Microgenerador,Pinturas y productos relacionados,"Residuos de pinturas, pinturas caducadas","0,34",,,,,,
10,Durango,Sin Dato,2021,Petrolifero,Microgenerador,Residuos solidos,"Estopa, trapo, plásticos, cartón, madera, brochas, papel, cepillo, etc., impregnados con pinturas, grasas, aceites, hidrocarburos","5,44",,,,,,
10,Durango,Sin Dato,2021,Petrolifero,Microgenerador,Residuos solidos,"Lámparas fluorescentes, lámparas de vapor de mercurio","0,02",,,,,,
10,Durango,Sin Dato,2021,Petrolifero,Microgenerador,Lodos,"Lodos aceitosos 
","3,06",,,,,,
10,Durango,Sin Dato,2021,Petrolifero,Pequeno Generador,Aceites gastados,Lubricantes,"2,94",,,,,,
10,Durango,Sin Dato,2021,Petrolifero,Pequeno Generador,"baterias, celdas y pilas","Baterias, pilas y balastras","0,91",,,,,,
10,Durango,Sin Dato,2021,Petrolifero,Pequeno Generador,"Gasolina, diésel y naftas gastados o sucios provenientes de estaciones de servicio y talleres automotrices","Gasolina, diesel y naftas gastados o sucios","0,56",,,,,,
10,Durango,Sin Dato,2021,Petrolifero,Pequeno Generador,Otros,"Agua oleosa, agua contaminada","6,41",,,,,,
10,Durango,Sin Dato,2021,Petrolifero,Pequeno Generador,Pinturas y productos relacionados,"Residuos de pinturas, pinturas caducadas","0,3",,,,,,
10,Durango,Sin Dato,2021,Petrolifero,Pequeno Generador,Residuos solidos,"Estopa, trapo, plásticos, cartón, madera, brochas, papel, cepillo, etc., impregnados con pinturas, grasas, aceites, hidrocarburos","7,97",,,,,,
10,Durango,Sin Dato,2021,Petrolifero,Pequeno Generador,Residuos solidos,"Lámparas fluorescentes, lámparas de vapor de mercurio","0,01",,,,,,
10,Durango,Sin Dato,2021,Petrolifero,Pequeno Generador,Lodos,"Lodos aceitosos 
","11,36",,,,,,
10,Durango,Durango,2022,Petrolífero,Microgenerador,"Gasolina, diésel y naftas gastados o sucios provenientes de estaciones de servicio y talleres automotrices","Gasolina, diesel y naftas gastados o sucios","0,15",,,,,,
10,Durango,Durango,2022,Petrolífero,Microgenerador,Lodos,"Lodos aceitosos 
","0,22",,,,,,
10,Durango,Durango,2022,Petrolífero,Microgenerador,Residuos sólidos,"Estopa, trapo, plásticos, cartón, madera, brochas, papel, cepillo, etc., impregnados con pinturas, grasas, aceites, hidrocarburos","0,03",,,,,,
10,Durango,Gómez Palacio,2022,Petrolífero,Microgenerador,Lodos,"Lodos aceitosos 
","0,09",,,,,,
10,Durango,Gómez Palacio,2022,Petrolífero,Microgenerador,Residuos sólidos,"Estopa, trapo, plásticos, cartón, madera, brochas, papel, cepillo, etc., impregnados con pinturas, grasas, aceites, hidrocarburos","0,08",,,,,,
