id_ent_fed,ent_fed,anio,subsector,categoria_generador,categoria_residuo,type_residuo,generacion_estimada_ton_anio
29,tlaxcala,2018,petrolifero,pequeno generador,aceites gastados (lubricantes),aceites gastados lubricantes,0.15
29,tlaxcala,2018,petrolifero,pequeno generador,lamparas fluorescentes y de vapor de mercurio,lamparas fluorescentes y de vapor de mercurio,0.07
29,tlaxcala,2018,petrolifero,pequeno generador,lodos contaminados con hidrocarburos,lodos de tanques de almacenamiento de hidrocarburos,7.61
29,tlaxcala,2018,petrolifero,pequeno generador,pilas o baterias con litio o cadmio,pilas niquel-cadmio,0.1
29,tlaxcala,2018,petrolifero,pequeno generador,solidos contaminados con hidrocarburos diversos,"filtros, mangueras, envases, botes, cubetas, contenedores, trapos, guantes, carton, aserrin, material absorbente,estopas y trapos impregnados con combustible, envases vacios impregnados de aceite",3.05
29,tlaxcala,2019,petrolifero,microgenerador,aceites gastados,lubricantes,0.0
29,tlaxcala,2019,petrolifero,microgenerador,"gasolina, diesel y naftas gastados o sucios provenientes de estaciónes de servicio y talleres automotrices","gasolina, diesel y naftas gastados o sucios provenientes de estaciones de servicio y talleres automotrices",0.0
29,tlaxcala,2019,petrolifero,microgenerador,lodos,lodos procedentes de trampas de grasas e hidrocarburos,0.0
29,tlaxcala,2019,petrolifero,microgenerador,residuos solidos,"estopa, trapo, plásticos, cartón, madera, brochas, papel, cepillo, etc., impregnados con pinturas, grasas, aceites, hidrocarburos",0.0
29,tlaxcala,2019,petrolifero,microgenerador,residuos solidos,lámpara fluorescentes,0.0
29,tlaxcala,2019,petrolifero,microgenerador,solventes,residuos de solventes,0.0
29,tlaxcala,2019,petrolifero,pequeno generador,aceites gastados,lubricantes,0.0
29,tlaxcala,2019,petrolifero,pequeno generador,"baterias, celdas y pilas",pilas o baterias de niquel - cadmio,0.0
29,tlaxcala,2019,petrolifero,pequeno generador,lodos,lodos procedentes de trampas de grasas e hidrocarburos,0.0
29,tlaxcala,2019,petrolifero,pequeno generador,residuos solidos,"estopa, trapo, plásticos, cartón, madera, brochas, papel, cepillo, etc., impregnados con pinturas, grasas, aceites, hidrocarburos",0.0
29,tlaxcala,2019,petrolifero,pequeno generador,residuos solidos,lámpara fluorescentes,0.0
29,tlaxcala,2020,petrolifero,microgenerador,aceites lubricantes,aceites gastados lubricantes,1315.0
29,tlaxcala,2020,petrolifero,microgenerador,lodos,lodos aceitosos,7823.0
29,tlaxcala,2020,petrolifero,microgenerador,natas de pintura,natas de pintura,2425.0
29,tlaxcala,2020,petrolifero,pequeno generador,aceites hidraúlicos,aceites gastados hidráulicos,2154.0
29,tlaxcala,2020,petrolifero,pequeno generador,aceites lubricantes,aceites gastados lubricantes,3564.0
29,tlaxcala,2020,petrolifero,pequeno generador,"gasollina, diésel y naftas gastados","gasollina, diésel y naftas gastados",28954.0
29,tlaxcala,2020,petrolifero,pequeno generador,lodos,lodos aceitosos,14635.0
29,tlaxcala,2020,petrolifero,pequeno generador,residuos sólidos,"estopa, trapo, plásticos, cartón, madera, brochas, papel, cepillo, etc., impregnados con pinturas, grasas, aceites, hidrocarburos",0.41
29,tlaxcala,2021,petrolifero,microgenerador,aceites gastados,lubricantes,0.13
29,tlaxcala,2021,petrolifero,microgenerador,pinturas y productos relacionados,"residuos de pinturas, pinturas caducadas",0.24
29,tlaxcala,2021,petrolifero,microgenerador,lodos,lodos aceitosos,0.78
29,tlaxcala,2021,petrolifero,pequeno generador,aceites gastados,hidraulicos,0.22
29,tlaxcala,2021,petrolifero,pequeno generador,aceites gastados,lubricantes,0.36
29,tlaxcala,2021,petrolifero,pequeno generador,"gasolina, diésel y naftas gastados o sucios provenientes de estaciones de servicio y talleres automotrices","gasolina, diesel y naftas gastados o sucios",0.29
29,tlaxcala,2021,petrolifero,pequeno generador,residuos solidos,"estopa, trapo, plásticos, cartón, madera, brochas, papel, cepillo, etc., impregnados con pinturas, grasas, aceites, hidrocarburos",0.41
29,tlaxcala,2021,petrolifero,pequeno generador,lodos,lodos aceitosos,1.46
29,tlaxcala,2022,petrolífero,microgenerador,"gasolina, diésel y naftas gastados o sucios provenientes de estaciones de servicio y talleres automotrices","gasolina, diesel y naftas gastados o sucios",0.1
29,tlaxcala,2022,petrolífero,microgenerador,lodos,lodos aceitosos,0.1
29,tlaxcala,2022,petrolífero,microgenerador,residuos sólidos,"estopa, trapo, plásticos, cartón, madera, brochas, papel, cepillo, etc., impregnados con pinturas, grasas, aceites, hidrocarburos",0.15
29,tlaxcala,2022,petrolero,microgenerador,aceites gastados,lubricantes,0.01
29,tlaxcala,2022,petrolero,microgenerador,No especificado,No especificado,0.0
29,tlaxcala,2022,petrolero,microgenerador,residuos sólidos,No especificado,0.0
29,tlaxcala,2022,petrolero,microgenerador,residuos sólidos,No especificado,0.01
29,tlaxcala,2022,petrolero,pequeño generador,aceites gastados,lubricantes,1.2
29,tlaxcala,2022,petrolero,pequeño generador,agua contaminada,"agua contaminada con hidrocarburos, combustibles, aceite o grasa",0.15
29,tlaxcala,2022,petrolero,pequeño generador,"baterías, celdas y pilas","baterias, pilas y balastras",0.1
29,tlaxcala,2022,petrolero,pequeño generador,"gasolina, diésel y naftas gastados o sucios provenientes de estaciones de servicio y talleres automotrices","gasolina, diesel y naftas gastados o sucios",0.05
29,tlaxcala,2022,petrolero,pequeño generador,lodos,lodos aceitosos,1.0
29,tlaxcala,2022,petrolero,pequeño generador,residuos sólidos,"estopa, trapo, plásticos, cartón, madera, brochas, papel, cepillo, etc., impregnados con pinturas, grasas, aceites, hidrocarburos",0.5
29,tlaxcala,2022,petrolero,pequeño generador,residuos sólidos,"lámparas fluorescentes, lámparas de vapor de mercurio",0.02
29,tlaxcala,2022,petrolero,pequeño generador,lodos,lodos aceitosos,0.5
29,tlaxcala,2022,petrolero,pequeño generador,lodos,lodos aceitosos,0.31
29,tlaxcala,2022,petrolero,pequeño generador,residuos sólidos,"estopa, trapo, plásticos, cartón, madera, brochas, papel, cepillo, etc., impregnados con pinturas, grasas, aceites, hidrocarburos",0.28
29,tlaxcala,2022,petrolero,pequeño generador,residuos sólidos,"lámparas fluorescentes, lámparas de vapor de mercurio",0.0
29,tlaxcala,2022,petrolero,microgenerador,residuos sólidos,"estopa, trapo, plásticos, cartón, madera, brochas, papel, cepillo, etc., impregnados con pinturas, grasas, aceites, hidrocarburos",0.4
30,veracruz de ignacio de la llave,2022,petrolífero,microgenerador,lodos,lodos aceitosos,0.1
30,veracruz de ignacio de la llave,2022,petrolífero,microgenerador,residuos sólidos,"estopa, trapo, plásticos, cartón, madera, brochas, papel, cepillo, etc., impregnados con pinturas, grasas, aceites, hidrocarburos",0.08
30,veracruz de ignacio de la llave,2022,petrolero,pequeño generador,lodos,lodos aceitosos,2.6
30,veracruz de ignacio de la llave,2022,petrolero,microgenerador,residuos sólidos,"estopa, trapo, plásticos, cartón, madera, brochas, papel, cepillo, etc., impregnados con pinturas, grasas, aceites, hidrocarburos",0.08
30,veracruz de ignacio de la llave,2022,petrolero,pequeño generador,lodos,lodos aceitosos,0.34
30,veracruz de ignacio de la llave,2022,petrolero,pequeño generador,residuos sólidos,"estopa, trapo, plásticos, cartón, madera, brochas, papel, cepillo, etc., impregnados con pinturas, grasas, aceites, hidrocarburos",0.14
30,veracruz de ignacio de la llave,2022,petrolero,pequeño generador,aceites gastados,lubricantes,0.08
30,veracruz de ignacio de la llave,2022,petrolero,pequeño generador,"gasolina, diésel y naftas gastados o sucios provenientes de estaciones de servicio y talleres automotrices","gasolina, diesel y naftas gastados o sucios",0.1
30,veracruz de ignacio de la llave,2022,petrolero,pequeño generador,lodos,lodos aceitosos,0.3
30,veracruz de ignacio de la llave,2022,petrolero,pequeño generador,residuos sólidos,"estopa, trapo, plásticos, cartón, madera, brochas, papel, cepillo, etc., impregnados con pinturas, grasas, aceites, hidrocarburos",0.4
30,veracruz de ignacio de la llave,2022,petrolero,pequeño generador,solventes,residuos de solventes,0.05
30,veracruz de ignacio de la llave,2022,petrolero,microgenerador,lodos,lodos aceitosos,0.02
30,veracruz de ignacio de la llave,2022,petrolero,microgenerador,residuos sólidos,"estopa, trapo, plásticos, cartón, madera, brochas, papel, cepillo, etc., impregnados con pinturas, grasas, aceites, hidrocarburos",0.03
30,veracruz de ignacio de la llave,2022,petrolero,pequeño generador,lodos,lodos aceitosos,0.23
30,veracruz de ignacio de la llave,2022,petrolero,pequeño generador,residuos sólidos,"estopa, trapo, plásticos, cartón, madera, brochas, papel, cepillo, etc., impregnados con pinturas, grasas, aceites, hidrocarburos",0.25
30,veracruz de ignacio de la llave,2022,petrolero,microgenerador,aceites gastados,lubricantes,0.01
30,veracruz de ignacio de la llave,2022,petrolero,microgenerador,lodos,lodos aceitosos,0.37
30,veracruz de ignacio de la llave,2022,petrolero,microgenerador,No especificado,No especificado,0.0
30,veracruz de ignacio de la llave,2022,petrolero,microgenerador,residuos sólidos,"estopa, trapo, plásticos, cartón, madera, brochas, papel, cepillo, etc., impregnados con pinturas, grasas, aceites, hidrocarburos",0.31
30,veracruz de ignacio de la llave,2022,petrolero,microgenerador,residuos sólidos,No especificado,0.0
30,veracruz de ignacio de la llave,2022,petrolero,microgenerador,residuos sólidos,No especificado,0.01
30,veracruz de ignacio de la llave,2022,petrolero,pequeño generador,lodos,lodos aceitosos,1.55
30,veracruz de ignacio de la llave,2022,petrolero,pequeño generador,aceites gastados,lubricantes,0.3
30,veracruz de ignacio de la llave,2022,petrolero,pequeño generador,agua contaminada,"agua contaminada con hidrocarburos, combustibles, aceite o grasa",0.7
30,veracruz de ignacio de la llave,2022,petrolero,pequeño generador,"baterías, celdas y pilas","baterias, pilas y balastras",0.0
30,veracruz de ignacio de la llave,2022,petrolero,pequeño generador,"gasolina, diésel y naftas gastados o sucios provenientes de estaciones de servicio y talleres automotrices","gasolina, diesel y naftas gastados o sucios",0.05
30,veracruz de ignacio de la llave,2022,petrolero,pequeño generador,lodos,lodos aceitosos,0.35
30,veracruz de ignacio de la llave,2022,petrolero,pequeño generador,residuos sólidos,"estopa, trapo, plásticos, cartón, madera, brochas, papel, cepillo, etc., impregnados con pinturas, grasas, aceites, hidrocarburos",0.11
30,veracruz de ignacio de la llave,2022,petrolero,pequeño generador,residuos sólidos,"lámparas fluorescentes, lámparas de vapor de mercurio",0.02
30,veracruz de ignacio de la llave,2022,petrolero,microgenerador,residuos sólidos,"estopa, trapo, plásticos, cartón, madera, brochas, papel, cepillo, etc., impregnados con pinturas, grasas, aceites, hidrocarburos",0.2
30,veracruz de ignacio de la llave,2022,petrolero,pequeño generador,aceites gastados,lubricantes,0.65
30,veracruz de ignacio de la llave,2022,petrolero,pequeño generador,agua contaminada,"agua contaminada con hidrocarburos, combustibles, aceite o grasa",0.07
30,veracruz de ignacio de la llave,2022,petrolero,pequeño generador,"baterías, celdas y pilas","baterias, pilas y balastras",0.25
30,veracruz de ignacio de la llave,2022,petrolero,pequeño generador,"gasolina, diésel y naftas gastados o sucios provenientes de estaciones de servicio y talleres automotrices","gasolina, diesel y naftas gastados o sucios",0.04
30,veracruz de ignacio de la llave,2022,petrolero,pequeño generador,lodos,lodos aceitosos,0.85
30,veracruz de ignacio de la llave,2022,petrolero,pequeño generador,residuos sólidos,"estopa, trapo, plásticos, cartón, madera, brochas, papel, cepillo, etc., impregnados con pinturas, grasas, aceites, hidrocarburos",0.47
30,veracruz de ignacio de la llave,2022,petrolero,pequeño generador,residuos sólidos,"lámparas fluorescentes, lámparas de vapor de mercurio",0.03
30,veracruz de ignacio de la llave,2022,petrolero,pequeño generador,lodos,lodos aceitosos,2.2
30,veracruz de ignacio de la llave,2022,petrolero,microgenerador,lodos,lodos aceitosos,0.2
30,veracruz de ignacio de la llave,2022,petrolero,microgenerador,lodos,lodos aceitosos,0.21
30,veracruz de ignacio de la llave,2022,petrolero,microgenerador,residuos sólidos,"estopa, trapo, plásticos, cartón, madera, brochas, papel, cepillo, etc., impregnados con pinturas, grasas, aceites, hidrocarburos",0.18
30,veracruz de ignacio de la llave,2022,petrolero,microgenerador,lodos,lodos aceitosos,0.19
30,veracruz de ignacio de la llave,2022,petrolero,microgenerador,residuos sólidos,"estopa, trapo, plásticos, cartón, madera, brochas, papel, cepillo, etc., impregnados con pinturas, grasas, aceites, hidrocarburos",0.21
30,veracruz de ignacio de la llave,2022,petrolero,pequeño generador,agua contaminada,"agua contaminada con hidrocarburos, combustibles, aceite o grasa",3.2
30,veracruz de ignacio de la llave,2022,petrolero,pequeño generador,lodos,lodos aceitosos,2.8
30,veracruz de ignacio de la llave,2022,petrolero,pequeño generador,residuos sólidos,"estopa, trapo, plásticos, cartón, madera, brochas, papel, cepillo, etc., impregnados con pinturas, grasas, aceites, hidrocarburos",0.8
30,veracruz de ignacio de la llave,2022,petrolero,microgenerador,lodos,lodos aceitosos,0.09
30,veracruz de ignacio de la llave,2022,petrolero,microgenerador,residuos sólidos,"estopa, trapo, plásticos, cartón, madera, brochas, papel, cepillo, etc., impregnados con pinturas, grasas, aceites, hidrocarburos",0.01
30,veracruz de ignacio de la llave,2022,petrolero,microgenerador,lodos,lodos aceitosos,0.13
30,veracruz de ignacio de la llave,2022,petrolero,microgenerador,"gasolina, diésel y naftas gastados o sucios provenientes de estaciones de servicio y talleres automotrices","gasolina, diesel y naftas gastados o sucios",0.1
30,veracruz de ignacio de la llave,2022,petrolero,microgenerador,lodos,lodos aceitosos,0.1
30,veracruz de ignacio de la llave,2022,petrolero,microgenerador,residuos sólidos,"estopa, trapo, plásticos, cartón, madera, brochas, papel, cepillo, etc., impregnados con pinturas, grasas, aceites, hidrocarburos",0.1
30,veracruz de ignacio de la llave,2022,petrolero,microgenerador,lodos,lodos aceitosos,0.04
30,veracruz de ignacio de la llave,2022,petrolero,microgenerador,"gasolina, diésel y naftas gastados o sucios provenientes de estaciones de servicio y talleres automotrices","gasolina, diesel y naftas gastados o sucios",0.05
30,veracruz de ignacio de la llave,2022,petrolero,microgenerador,lodos,lodos aceitosos,0.15
30,veracruz de ignacio de la llave,2022,petrolero,pequeño generador,agua contaminada,"agua contaminada con hidrocarburos, combustibles, aceite o grasa",0.08
30,veracruz de ignacio de la llave,2022,petrolero,pequeño generador,"gasolina, diésel y naftas gastados o sucios provenientes de estaciones de servicio y talleres automotrices","gasolina, diesel y naftas gastados o sucios",0.08
30,veracruz de ignacio de la llave,2022,petrolero,pequeño generador,lodos,lodos aceitosos,1.21
30,veracruz de ignacio de la llave,2022,petrolero,pequeño generador,residuos sólidos,"estopa, trapo, plásticos, cartón, madera, brochas, papel, cepillo, etc., impregnados con pinturas, grasas, aceites, hidrocarburos",0.17
30,veracruz de ignacio de la llave,2022,petrolero,pequeño generador,residuos sólidos,"lámparas fluorescentes, lámparas de vapor de mercurio",0.0
30,veracruz de ignacio de la llave,2022,petrolero,gran generador,lodos,lodos aceitosos,1.0
30,veracruz de ignacio de la llave,2022,petrolero,gran generador,No especificado,No especificado,5.0
30,veracruz de ignacio de la llave,2022,petrolero,gran generador,residuos sólidos,No especificado,30.64
30,veracruz de ignacio de la llave,2022,petrolero,microgenerador,lodos,lodos aceitosos,0.08
30,veracruz de ignacio de la llave,2022,petrolero,microgenerador,lodos,lodos aceitosos,0.17
30,veracruz de ignacio de la llave,2022,petrolero,microgenerador,residuos sólidos,"estopa, trapo, plásticos, cartón, madera, brochas, papel, cepillo, etc., impregnados con pinturas, grasas, aceites, hidrocarburos",0.22
